unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
4881128,HM376991,2006-05-27 01:30:00+00:00,127XX S AVENUE O,2022,NARCOTICS,POSS: COCAINE,OTHER,True,False,433,4,10,55,18,1201102.0,1821214.0,2006,2018-02-28 15:56:25+00:00,41.664169299,-87.539696341,"(41.664169299, -87.539696341)"
5259767,HM530918,2006-08-10 02:00:00+00:00,130XX S AVENUE N,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,433,4,10,55,26,1201399.0,1819081.0,2006,2018-02-28 15:56:25+00:00,41.65830861,-87.538681445,"(41.65830861, -87.538681445)"
5573438,HN381814,2007-06-03 03:00:00+00:00,135XX S BALTIMORE AVE,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,False,True,433,4,10,55,04B,1199109.0,1815971.0,2007,2018-02-28 15:56:25+00:00,41.649832041,-87.547164672,"(41.649832041, -87.547164672)"
5755649,HN564994,2007-09-02 08:20:00+00:00,111XX S AVENUE O,0850,THEFT,ATTEMPT THEFT,STREET,False,False,433,4,10,52,06,1200892.0,1831800.0,2007,2018-02-28 15:56:25+00:00,41.693223634,-87.54010818,"(41.693223634, -87.54010818)"
7180385,HR590768,2009-10-16 11:10:00+00:00,035XX E 114TH ST,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,"SCHOOL, PUBLIC, BUILDING",False,False,433,4,10,52,14,1201660.0,1829983.0,2009,2016-02-04 06:33:39+00:00,41.688218178,-87.537357913,"(41.688218178, -87.537357913)"
7628553,HS432937,2010-07-27 19:40:00+00:00,134XX S BURLEY AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,False,433,4,10,55,26,1199768.0,1816546.0,2010,2018-02-10 15:50:01+00:00,41.65139339,-87.544734368,"(41.65139339, -87.544734368)"
7769564,HS576731,2010-10-21 22:30:00+00:00,037XX E 112TH ST,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,False,False,433,4,10,52,07,1202627.0,1831310.0,2010,2018-02-10 15:50:01+00:00,41.691835011,-87.533772799,"(41.691835011, -87.533772799)"
11971581,JD139776,2020-01-31 14:00:00+00:00,127XX S MANISTEE AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,OTHER,False,False,433,4,10,55,11,1196750.0,1821088.0,2020,2020-02-07 15:52:03+00:00,41.663932409,-87.555626566,"(41.663932409, -87.555626566)"
10262335,HY446575,2015-10-02 09:15:00+00:00,111XX S AVENUE N,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,False,False,433,4,10,52,03,1201224.0,1831605.0,2015,2018-02-10 15:50:01+00:00,41.69268014,-87.538899273,"(41.69268014, -87.538899273)"
10932399,JA248268,2017-05-02 19:30:00+00:00,132XX S COMMERCIAL AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,False,False,433,4,10,55,20,1198104.0,1817839.0,2017,2018-02-10 15:50:01+00:00,41.654983145,-87.550779592,"(41.654983145, -87.550779592)"
11577212,JC129682,2019-01-25 16:30:00+00:00,130XX S CARONDOLET AVE,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,False,True,433,4,10,55,04B,1198430.0,1819025.0,2019,2019-02-20 16:21:43+00:00,41.658229538,-87.549547312,"(41.658229538, -87.549547312)"
2106665,HH335157,2002-04-27 17:35:06+00:00,134XX S AVENUE M,2230,LIQUOR LAW VIOLATION,ILLEGAL CONSUMPTION BY MINOR,STREET,True,False,433,4,10,55,22,1201758.0,1816507.0,2002,2018-02-28 15:56:25+00:00,41.651236185,-87.537454776,"(41.651236185, -87.537454776)"
3429516,HK488761,2004-07-11 15:35:00+00:00,135XX S AVENUE O,2022,NARCOTICS,POSS: COCAINE,STREET,True,False,433,4,10,55,18,1201096.0,1815865.0,2004,2018-02-28 15:56:25+00:00,41.649491211,-87.53989848,"(41.649491211, -87.53989848)"
3959021,HL326486,2005-04-30 01:31:56+00:00,134XX S BUFFALO AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,False,433,4,10,55,14,1200102.0,1816406.0,2005,2018-02-28 15:56:25+00:00,41.651000824,-87.543517038,"(41.651000824, -87.543517038)"
4872696,HM483263,2006-06-20 12:00:00+00:00,133XX S BRANDON AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,433,4,10,55,11,1199439.0,1817189.0,2006,2018-02-28 15:56:25+00:00,41.653166109,-87.545916608,"(41.653166109, -87.545916608)"
5551977,HN359721,2007-05-23 09:30:00+00:00,035XX E 114TH ST,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",True,False,433,4,10,52,15,1201660.0,1829983.0,2007,2018-02-10 15:50:01+00:00,41.688218178,-87.537357913,"(41.688218178, -87.537357913)"
5819524,HN628243,2007-10-01 12:25:00+00:00,035XX E 114TH ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",True,False,433,4,10,52,08B,1201660.0,1829983.0,2007,2018-02-28 15:56:25+00:00,41.688218178,-87.537357913,"(41.688218178, -87.537357913)"
6635692,HP707766,2008-11-29 12:13:08+00:00,111XX S AVENUE C,0275,CRIM SEXUAL ASSAULT,ATTEMPT AGG: OTHER,RESIDENCE,False,False,433,4,10,52,02,1204463.0,1831754.0,2008,2018-02-10 15:50:01+00:00,41.693006422,-87.527035934,"(41.693006422, -87.527035934)"
7584926,HS388483,2010-07-01 10:45:00+00:00,130XX S BALTIMORE AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,RESIDENTIAL YARD (FRONT/BACK),True,False,433,4,10,55,26,1199089.0,1819115.0,2010,2018-02-10 15:50:01+00:00,41.658460039,-87.547132934,"(41.658460039, -87.547132934)"
8189583,HT423820,2011-07-30 20:05:00+00:00,126XX S AVENUE O,2220,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,STREET,True,False,433,4,10,55,22,1201184.0,1821780.0,2011,2018-02-10 15:50:01+00:00,41.66572039,-87.539377183,"(41.66572039, -87.539377183)"
8673986,HV348897,2012-06-22 20:55:00+00:00,115XX S AVENUE J,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,False,433,4,10,52,14,1202570.0,1829005.0,2012,2016-02-04 06:33:39+00:00,41.685511335,-87.534059776,"(41.685511335, -87.534059776)"
6395706,HP479915,2005-06-01 10:00:00+00:00,028XX E 127TH ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,433,4,10,55,20,,,2005,2015-08-17 15:03:40+00:00,,,
11882301,JC497733,2019-11-03 18:00:00+00:00,133XX S BRANDON AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,BAR OR TAVERN,False,False,433,4,10,55,04B,1199439.0,1817209.0,2019,2019-11-10 15:57:53+00:00,41.653220991,-87.54591594,"(41.653220991, -87.54591594)"
11982281,JD153159,2020-02-12 00:00:00+00:00,135XX S AVENUE L,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,RESIDENCE,False,False,433,4,10,55,10,1202095.0,1815900.0,2020,2020-02-19 15:52:11+00:00,41.649561966,-87.536242317,"(41.649561966, -87.536242317)"
11989156,JD161447,2019-12-19 23:00:00+00:00,040XX E 134TH ST,1585,SEX OFFENSE,OTHER,RESIDENCE,True,False,433,4,10,55,17,1204544.0,1816604.0,2019,2020-02-26 15:46:52+00:00,41.651431329,-87.527258234,"(41.651431329, -87.527258234)"
10784878,HZ550479,2016-12-12 21:00:00+00:00,128XX S MANISTEE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,433,4,10,55,11,1196756.0,1820457.0,2016,2018-02-10 15:50:01+00:00,41.662200723,-87.555625445,"(41.662200723, -87.555625445)"
10800183,HZ570408,2016-12-21 00:00:00+00:00,110XX S AVENUE B,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,433,4,10,52,11,1204793.0,1832353.0,2016,2018-02-10 15:50:01+00:00,41.694641644,-87.525807213,"(41.694641644, -87.525807213)"
11179621,JA551809,2017-12-16 17:05:00+00:00,133XX S BUFFALO AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,False,False,433,4,10,55,20,1200097.0,1817092.0,2017,2018-05-04 15:51:04+00:00,41.652883411,-87.543512335,"(41.652883411, -87.543512335)"
11531679,JB547315,2018-12-10 11:25:00+00:00,132XX S BURLEY AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",False,False,433,4,10,55,08A,1199760.0,1817775.0,2018,2018-12-17 16:19:24+00:00,41.654766107,-87.544722501,"(41.654766107, -87.544722501)"
11689168,JC265465,2019-05-15 16:00:00+00:00,111XX S AVENUE F,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,False,False,433,4,10,52,26,1203514.0,1831811.0,2019,2019-05-22 16:12:53+00:00,41.693187159,-87.530508369,"(41.693187159, -87.530508369)"
2695472,HJ318378,2003-04-23 14:15:00+00:00,130XX S BALTIMORE AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,True,False,433,4,10,55,04A,1199090.0,1819027.0,2003,2018-02-28 15:56:25+00:00,41.658218532,-87.547132212,"(41.658218532, -87.547132212)"
3535347,HK616999,2004-09-11 16:06:54+00:00,113XX S AVENUE L,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,False,433,4,10,52,26,1201893.0,1830481.0,2004,2018-02-28 15:56:25+00:00,41.689578825,-87.536488075,"(41.689578825, -87.536488075)"
6761741,HR178202,2009-02-19 11:40:00+00:00,035XX E 114TH ST,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",True,False,433,4,10,52,08A,1201660.0,1829983.0,2009,2018-02-28 15:56:25+00:00,41.688218178,-87.537357913,"(41.688218178, -87.537357913)"
8155217,HT379884,2011-07-01 15:30:00+00:00,033XX E 133RD ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,STREET,False,False,433,4,10,55,14,1200295.0,1817381.0,2011,2018-02-10 15:50:01+00:00,41.653671479,-87.542778188,"(41.653671479, -87.542778188)"
8199674,HT433599,2011-06-21 13:00:00+00:00,132XX S BRANDON AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,433,4,10,55,10,1199435.0,1817827.0,2011,2018-02-10 15:50:01+00:00,41.654916954,-87.54590992,"(41.654916954, -87.54590992)"
8990665,HW137854,2013-01-29 20:30:00+00:00,112XX S AVENUE H,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,False,433,4,10,52,20,1202878.0,1830964.0,2013,2018-02-10 15:50:01+00:00,41.69087916,-87.532865651,"(41.69087916, -87.532865651)"
10035674,HY225052,2015-04-16 15:45:00+00:00,110XX S AVENUE G,1360,CRIMINAL TRESPASS,TO VEHICLE,SPORTS ARENA/STADIUM,False,False,433,4,10,52,26,1203194.0,1832283.0,2015,2018-02-10 15:50:01+00:00,41.694490546,-87.53166384,"(41.694490546, -87.53166384)"
10237172,HY425171,2015-09-16 01:55:00+00:00,133XX S BALTIMORE AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,SIDEWALK,True,False,433,4,10,55,24,1199102.0,1817091.0,2015,2018-02-10 15:50:01+00:00,41.652905626,-87.547152913,"(41.652905626, -87.547152913)"
10311665,HY500073,2015-08-20 12:00:00+00:00,111XX S AVENUE D,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,433,4,10,52,11,1204131.0,1831772.0,2015,2018-02-10 15:50:01+00:00,41.693064337,-87.528250801,"(41.693064337, -87.528250801)"
10895725,JA206461,2017-03-16 08:30:00+00:00,129XX S SAGINAW AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,433,4,10,55,11,1196095.0,1819816.0,2017,2018-02-10 15:50:01+00:00,41.660458085,-87.558065392,"(41.660458085, -87.558065392)"
11179780,JA552034,2017-12-16 19:28:00+00:00,133XX S BALTIMORE AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,True,False,433,4,10,55,04A,1199102.0,1817091.0,2017,2018-05-04 15:51:04+00:00,41.652905626,-87.547152913,"(41.652905626, -87.547152913)"
3093564,HJ821961,2003-12-16 21:48:38+00:00,132XX S BALTIMORE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,True,False,433,4,10,55,26,1199097.0,1817804.0,2003,2018-02-28 15:56:25+00:00,41.654862306,-87.547147414,"(41.654862306, -87.547147414)"
5116125,HM716116,2006-10-31 16:00:00+00:00,134XX S BALTIMORE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,False,False,433,4,10,55,14,1199108.0,1816253.0,2006,2018-02-10 15:50:01+00:00,41.650605907,-87.547158922,"(41.650605907, -87.547158922)"
5499434,HN317855,2007-05-02 11:10:00+00:00,132XX S BALTIMORE AVE,2026,NARCOTICS,POSS: PCP,SIDEWALK,True,False,433,4,10,55,18,1199098.0,1817675.0,2007,2018-02-28 15:56:25+00:00,41.65450829,-87.54714806,"(41.65450829, -87.54714806)"
5571772,HN377885,2007-06-01 08:27:42+00:00,119XX S AVENUE O,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",OTHER,False,False,433,4,10,55,07,1200960.0,1826449.0,2007,2018-02-28 15:56:25+00:00,41.678538262,-87.540039625,"(41.678538262, -87.540039625)"
6242254,HP329652,2008-05-11 12:18:58+00:00,033XX E 136TH ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,False,True,433,4,10,55,04B,1200384.0,1815388.0,2008,2018-02-10 15:50:01+00:00,41.648200221,-87.542519442,"(41.648200221, -87.542519442)"
6859708,HR265868,2009-04-13 08:00:00+00:00,133XX S AVENUE K,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,False,False,433,4,10,55,03,1202413.0,1817229.0,2009,2018-02-10 15:50:01+00:00,41.653200812,-87.535033842,"(41.653200812, -87.535033842)"
7475133,HS277539,2010-04-25 03:00:00+00:00,033XX E 136TH ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,True,433,4,10,55,02,1200186.0,1815386.0,2010,2018-02-10 15:50:01+00:00,41.648199714,-87.543243907,"(41.648199714, -87.543243907)"
11898198,JC518770,2019-11-20 09:00:00+00:00,035XX E 114TH ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,"SCHOOL, PUBLIC, BUILDING",False,False,433,4,10,52,26,1201660.0,1829983.0,2019,2019-11-27 15:57:21+00:00,41.688218178,-87.537357913,"(41.688218178, -87.537357913)"
11949451,JD113176,2020-01-12 10:00:00+00:00,116XX S AVENUE N,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,False,False,433,4,10,55,20,1201262.0,1828400.0,2020,2020-01-19 15:49:20+00:00,41.683884359,-87.538868368,"(41.683884359, -87.538868368)"
10634775,HZ385827,2016-07-21 09:00:00+00:00,129XX S ESCANABA AVE,0550,ASSAULT,AGGRAVATED PO: HANDGUN,OTHER,False,False,433,4,10,55,04A,1197426.0,1819739.0,2016,2018-02-10 15:50:01+00:00,41.660213832,-87.553197448,"(41.660213832, -87.553197448)"
11444719,JB433251,2018-09-13 05:20:00+00:00,034XX E 126TH ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT/GARAGE(NON.RESID.),False,False,433,4,10,55,03,1200855.0,1821931.0,2018,2018-09-20 16:03:40+00:00,41.66614306,-87.540576095,"(41.66614306, -87.540576095)"
11495940,JB500907,2018-11-01 08:30:00+00:00,133XX S BRANDON AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,False,True,433,4,10,55,26,1199439.0,1817175.0,2018,2018-11-08 16:17:57+00:00,41.653127691,-87.545917076,"(41.653127691, -87.545917076)"
2642823,HJ249669,2003-03-20 11:50:00+00:00,035XX E 114TH ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,"SCHOOL, PUBLIC, BUILDING",True,False,433,4,10,52,26,1201660.0,1829983.0,2003,2018-02-28 15:56:25+00:00,41.688218178,-87.537357913,"(41.688218178, -87.537357913)"
2995997,HJ697484,2003-10-16 16:59:14+00:00,134XX S BRANDON AVE,1570,SEX OFFENSE,PUBLIC INDECENCY,RESIDENCE,False,False,433,4,10,55,17,1199443.0,1816524.0,2003,2018-02-28 15:56:25+00:00,41.651341172,-87.545924198,"(41.651341172, -87.545924198)"
3585737,HK676763,2004-10-09 00:00:00+00:00,026XX E 130TH ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),False,False,433,4,10,55,04A,1195878.0,1819357.0,2004,2018-02-28 15:56:25+00:00,41.659203887,-87.558874547,"(41.659203887, -87.558874547)"
4363829,HL657700,2005-10-01 20:30:00+00:00,112XX S AVENUE G,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,False,False,433,4,10,52,04A,1203205.0,1831039.0,2005,2018-02-10 15:50:01+00:00,41.691076621,-87.531665956,"(41.691076621, -87.531665956)"
4369681,HL664228,2005-10-08 08:00:00+00:00,130XX S MARQUETTE AVE,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,False,False,433,4,10,55,07,1196436.0,1819021.0,2005,2018-02-10 15:50:01+00:00,41.658268087,-87.556843786,"(41.658268087, -87.556843786)"
4531924,HM116520,2003-08-10 12:00:00+00:00,027XX E 127TH ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,433,4,10,55,06,1196514.0,1821355.0,2003,2018-02-28 15:56:25+00:00,41.664670929,-87.556481394,"(41.664670929, -87.556481394)"
4566101,HM154207,2006-01-30 20:28:24+00:00,027XX E 128TH ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,False,433,4,10,55,20,1196553.0,1820690.0,2006,2018-02-10 15:50:01+00:00,41.662845127,-87.556360612,"(41.662845127, -87.556360612)"
6080813,HP180171,2008-02-16 20:30:00+00:00,112XX S GREEN BAY AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,False,False,433,4,10,52,07,1200570.0,1831028.0,2008,2018-02-28 15:56:25+00:00,41.691113325,-87.541313048,"(41.691113325, -87.541313048)"
7135695,HR544726,2009-09-19 02:00:00+00:00,135XX S BURLEY AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,False,False,433,4,10,55,26,1199775.0,1815746.0,2009,2018-02-28 15:56:25+00:00,41.649197922,-87.544735532,"(41.649197922, -87.544735532)"
7476591,HS278739,2010-04-27 14:20:00+00:00,029XX E 130TH ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,ALLEY,True,False,433,4,10,55,14,1197536.0,1819363.0,2010,2018-02-10 15:50:01+00:00,41.659179311,-87.552807389,"(41.659179311, -87.552807389)"
7483618,HS284363,2010-03-15 00:01:00+00:00,035XX E 114TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,433,4,10,52,26,1201392.0,1829982.0,2010,2018-02-10 15:50:01+00:00,41.688222225,-87.53833905,"(41.688222225, -87.53833905)"
7875323,HT105955,2011-01-02 00:05:00+00:00,035XX E 114TH ST,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,"SCHOOL, PUBLIC, BUILDING",False,False,433,4,10,52,14,1201660.0,1829983.0,2011,2016-02-04 06:33:39+00:00,41.688218178,-87.537357913,"(41.688218178, -87.537357913)"
8040441,HT271175,2011-04-29 08:00:00+00:00,132XX S BURLEY AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",False,False,433,4,10,55,15,1199760.0,1817775.0,2011,2018-02-10 15:50:01+00:00,41.654766107,-87.544722501,"(41.654766107, -87.544722501)"
8136175,HT369828,2011-06-28 11:00:00+00:00,112XX S EWING AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,False,433,4,10,52,14,1202218.0,1831022.0,2011,2018-02-10 15:50:01+00:00,41.691055122,-87.535279931,"(41.691055122, -87.535279931)"
8932846,HV604951,2012-12-16 12:30:00+00:00,131XX S ESCANABA AVE,2830,OTHER OFFENSE,OBSCENE TELEPHONE CALLS,RESIDENCE,False,False,433,4,10,55,17,1197437.0,1818517.0,2012,2018-02-10 15:50:01+00:00,41.656860248,-87.553197668,"(41.656860248, -87.553197668)"
8965153,HW113118,2013-01-11 11:00:00+00:00,036XX E 114TH ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,"SCHOOL, PUBLIC, GROUNDS",False,True,433,4,10,52,26,1202039.0,1829985.0,2013,2018-02-10 15:50:01+00:00,41.688214048,-87.53597039,"(41.688214048, -87.53597039)"
10109171,HY297673,2015-06-11 22:30:00+00:00,130XX S MANISTEE AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,433,4,10,55,26,1196766.0,1819085.0,2015,2018-02-10 15:50:01+00:00,41.658435546,-87.555634153,"(41.658435546, -87.555634153)"
10284382,HY472007,2015-10-21 09:00:00+00:00,113XX S AVENUE L,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,433,4,10,52,11,1201893.0,1830386.0,2015,2018-02-10 15:50:01+00:00,41.689318136,-87.536491292,"(41.689318136, -87.536491292)"
10331931,HY521381,2015-11-29 21:00:00+00:00,134XX S BRANDON AVE,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,False,True,433,4,10,55,04B,1199443.0,1816469.0,2015,2018-02-10 15:50:01+00:00,41.651190246,-87.545926036,"(41.651190246, -87.545926036)"
10648412,HZ399086,2016-08-19 16:35:00+00:00,131XX S BALTIMORE AVE,1570,SEX OFFENSE,PUBLIC INDECENCY,RESIDENTIAL YARD (FRONT/BACK),False,False,433,4,10,55,17,1199094.0,1818402.0,2016,2018-02-10 15:50:01+00:00,41.656503361,-87.547138434,"(41.656503361, -87.547138434)"
10905861,JA218175,2017-04-09 07:41:00+00:00,114XX S AVENUE O,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,False,433,4,10,52,26,1200914.0,1829783.0,2017,2018-02-10 15:50:01+00:00,41.687688242,-87.540095637,"(41.687688242, -87.540095637)"
10970379,JA294288,2017-06-05 01:35:00+00:00,128XX S COMMERCIAL AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,433,4,10,55,05,1198084.0,1820421.0,2017,2018-02-10 15:50:01+00:00,41.662068949,-87.550766997,"(41.662068949, -87.550766997)"
11082112,JA424504,2017-09-09 08:00:00+00:00,112XX S AVENUE J,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,433,4,10,52,26,1202548.0,1830956.0,2017,2018-02-10 15:50:01+00:00,41.690865616,-87.534074046,"(41.690865616, -87.534074046)"
11226317,JB145493,2018-01-17 13:45:00+00:00,035XX E 114TH ST,1541,OBSCENITY,SALE/DIST OBSCENE MAT TO MINOR,"SCHOOL, PUBLIC, BUILDING",True,False,433,4,10,52,17,1201660.0,1829983.0,2018,2018-05-04 15:51:04+00:00,41.688218178,-87.537357913,"(41.688218178, -87.537357913)"
11401400,JB377173,2018-08-03 10:15:00+00:00,129XX S COMMERCIAL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,433,4,10,55,11,1198090.0,1819817.0,2018,2018-08-10 16:09:29+00:00,41.660411355,-87.550765109,"(41.660411355, -87.550765109)"
3183466,HK131712,2004-01-18 00:10:00+00:00,110XX S AVENUE L,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,True,False,433,4,10,52,18,1201875.0,1832303.0,2004,2018-02-28 15:56:25+00:00,41.694579014,-87.536492267,"(41.694579014, -87.536492267)"
3364110,HK407911,2004-06-04 09:58:03+00:00,035XX E 114TH ST,0479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,"SCHOOL, PUBLIC, BUILDING",True,False,433,4,10,52,04B,1201660.0,1829983.0,2004,2018-02-28 15:56:25+00:00,41.688218178,-87.537357913,"(41.688218178, -87.537357913)"
5045830,HM601782,2006-06-01 10:00:00+00:00,111XX S AVENUE O,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,433,4,10,52,02,1200893.0,1831672.0,2006,2018-02-28 15:56:25+00:00,41.692872365,-87.540108834,"(41.692872365, -87.540108834)"
5595818,HN403590,2007-06-13 17:00:00+00:00,110XX S AVENUE N,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,False,False,433,4,10,52,14,1201217.0,1832287.0,2007,2018-02-28 15:56:25+00:00,41.694551787,-87.538901872,"(41.694551787, -87.538901872)"
5839512,HN650247,2007-10-15 21:27:26+00:00,128XX S CARONDOLET AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,OTHER,False,False,433,4,10,55,14,1198419.0,1820199.0,2007,2018-02-28 15:56:25+00:00,41.661451403,-87.549548499,"(41.661451403, -87.549548499)"
6722890,HR139239,2009-01-26 12:40:54+00:00,035XX E 114TH ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",True,False,433,4,10,52,08B,1201660.0,1829983.0,2009,2018-02-28 15:56:25+00:00,41.688218178,-87.537357913,"(41.688218178, -87.537357913)"
7872442,HT102994,2011-01-03 08:50:00+00:00,035XX E 114TH ST,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",True,False,433,4,10,52,15,1201660.0,1829983.0,2011,2016-02-04 06:33:39+00:00,41.688218178,-87.537357913,"(41.688218178, -87.537357913)"
8420268,HT653456,2011-12-30 16:00:00+00:00,035XX E 112TH ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE-GARAGE,False,False,433,4,10,52,04B,1201308.0,1831305.0,2011,2018-02-10 15:50:01+00:00,41.691854786,-87.538601876,"(41.691854786, -87.538601876)"
8564644,HV239536,2012-04-11 23:13:00+00:00,130XX S MUSKEGON AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,433,4,10,55,26,1197099.0,1819100.0,2012,2016-02-04 06:33:39+00:00,41.658468456,-87.554415157,"(41.658468456, -87.554415157)"
